company,job-title,url,programming-languages,job-description
Tesla,Software - Energy Optimization Internship (Spring 2021),https://www.tesla.com/jp/careers/job/software-energyoptimizationinternshipspring2021-70245,Scala,"Disclaimer: This position is expected to start around January/February 2021 and continue through the spring term (i.e. May/June 2021) or into summer 2021 if available. Please consider availability before submitting an application. 

About the team 

The Energy Optimization team develops and maintains the high-level control systems for Megapacks, Powerwalls, Virtual Power Plants, and microgrids. Our systems continuously forecast solar production, energy demand and prices, and then determine optimal control strategies and dispatch energy in real-time. We have repeatedly demonstrated success in residential, commercial, and utility-scale settings. 

What to expect 

Your projects may include new control strategies, the extension of our products to new applications and markets, or infrastructural initiatives necessary to support hundreds of gigawatt-hours around the globe. Depending on your focus area, you may contribute to embedded control systems, cloud control systems, or to offline training platforms.   

You will be expected to learn fast, assume ownership of your projects, and make sustained contributions to our systems.  

Requirements 
Currently working towards an advanced degree in a relevant program such as Software Engineering, Computer Engineering, Electrical Engineering or Computer Science 
Personal or academic projects that demonstrate your ability to address complex problems with simple solutions 
Excellence in a couple of languages (we mostly use Scala and Python) and proficiency in others 
Complete comfort in a Linux environment and with Git 
A strong predilection for good software and the processes that make it 
Excellent problem solving and communication  
A passion for sustainable energy 
Nice to have: experience with containerization and orchestration, AWS, continuous integration and deployment, configuration control, monitoring and alerting 
Nice to have: experience with machine learning (especially time-series forecasting) and advanced numerical methods (e.g. linear optimization, distributed control) 
Nice to have: experience modeling physical systems and/or markets 
Nice to have: experience with IoT platforms "
Tesla,"Firmware Validation Engineer - Software Engineer in Test, Body Controls",https://www.tesla.com/jp/careers/job/firmware-validationengineer-softwareengineerintestbodycontrols-67287,"Python, C","The Role
As a firmware developer in test on the body controls and thermal firmware team, you will be responsible for ensuring the accurate testing and coverage reporting of embedded code running on Tesla vehicle products. In addition, the role includes designing and maintaining embedded hardware and software test environments that simulate real world system interactions and report automated results on a regular basis.  Come join a team of deeply knowledgeable engineers that strive to build the most robust and reliable embedded systems using cutting edge software development tools and practices. 

Responsibilities
Writing code and developing scenarios to test coverage of component requirements using hardware and software in the loop testing environments using Python
Maintaining a suite of regression tests to ensure software functionality for each release of vehicle software
Communicating with developers, mechanical and electrical engineers to proactively identify problems and gaps in test coverage and documentation
Creating and updating tests for new features and technology
Qualifying each release of vehicle software for deployment to customer vehicles
Developing clear and concise test reports
Maintaining automated test infrastructure
Required
BS or MS degree in Computer Engineering, Electrical Engineering, Computer Science or Mechatronics (with software engineering background)
1+ year of relevant experience
Ability to understand, test, and troubleshoot complicated system interactions
Programming language experience with Python and/or C
Ability to use programming languages to implement complex data structures and algorithms
Experience developing tests with reusable code
Ability to drive problems to solutions across different groups in the company
Ability to develop test guidelines from specifications
Strong physics, thermal, and/or mechanical understanding
Experience shipping customer facing software and hardware is a plus
Experience using embedded data acquisition tools (National Instruments, Kvaser, PEAK-System) is a plus
Understanding of revision control software (SVN, GIT, etc) is a plus
Experience working in a safety-critical automotive environment is a plus"
Tesla,Software - Energy Engineering Internship (Spring 2021),https://www.tesla.com/jp/careers/job/software-energyengineeringinternshipspring2021-72702,"Python, C, JavaScript, Scala","Disclaimer: This position is expected to start around January 2021 and continue through the entire Spring semester (i.e. April 2021) or into May 2021 if available. Please consider availability before submitting an application. 

Internship Program at Tesla  

The University Recruiting Team is driven by the passion to recognize emerging talent. Our year around program places the best students in positions that they will grow both technically and personally through their experience working closely with their Manager, Mentor, and team. We are dedicated to providing an experience that allows for the intern to experience life at Tesla by given them projects that are critical to their team’s success.  

Instead of going on coffee runs and making copies, you’ll be seated at the table making critical decisions that will influence not only your team, but the overall achievement of Tesla’s mission. 

About the team 

Want to work on IoT platforms that support Powerwall, Powerpack, Megapack, Tesla Solar, Solar Roof, Powerhub, Supercharger, Autobidder, Model S/3/X, and the Tesla App? Want to work with functional programming, streaming data, and distributed systems? Or a bleeding-edge UI for trading energy in real-time financial markets, shaping the future of the electric grid?  Or create real-time embedded controls for Supercharger stations? 

The Tesla Energy Software team has multiple software engineering internship positions open for UI and frontend development, cloud and distributed systems, and embedded firmware. 

Responsibilities 
As a working member of the Energy Software team, design, develop, test and deploy software for Tesla products. 
Own end-to-end develop of software features and applications. 
Work with product managers and engineering leaders to define and develop new features. 
Requirements 
Currently pursuing a Computer Science, Computer Engineering, or Electrical Engineering undergraduate or master’s degree or equivalent experience 
Fluency in at least one language.  C, Golang, JavaScript/TypeScript, Python, or Scala are preferred 
Excellent communication skills, an ability to learn quickly, and a passion for moving fast and building great things 
High standards for code quality, maintainability, and performance "
Tesla,"Video Games Engineer, Infotainment Software",https://www.tesla.com/jp/careers/job/video-gamesengineerinfotainmentsoftware-49018,C++,"The Role
Tesla strives to make its cars the most fun possible; bringing video game experiences to the car helps increase that fun. In this incredibly rare opportunity to help build a video games platform, we are looking for a highly motivated software engineer to help enable the best video game content to be available in-car. Come put that industry experience to great use and help us build this platform.
You will need strong software engineering skills, excellent interpersonal communication, and experience accepting and giving meaningful feedback on technical designs. You will be expected to contribute to many different areas to make projects happen, that may range from kernel level code changes, to in game behavior, to helping developers work with our platform. You will be responsible for the look and feel of the play experience, architecture, and whatever else is needed to create fun. You will need to collaborate with our top-notch design team and back end developers to help create this platform.
Our goal is to set the bar for what video games in a car can be; much of this is uncharted territory having never been done before. We want to work with people who are excited by this goal and have the talent to deliver on it.
Responsibilities
Design, architect, implement and debug game platform interfaces and systems
Rapid prototyping and ownership of fun in-car customer experiences
Work with a cross-functional team of hardware engineers, application/UI software engineers, QA/validation, and designers
Communicate with game development and publishing partners
Requirements
Proficient in C++
Excellent grasp of fundamental computer science concepts
Experience writing and shipping customer-facing code
Willingness & curiosity to learn new technologies in any area of the stack: UI, Rendering, Core, Protocol, Server
Experience shipping products in the video game industry
High standards for code quality, maintainability, and performance"
Tesla,"Embedded Software Engineer - Firmware Engineer, Body Controls",https://www.tesla.com/jp/careers/job/embedded-softwareengineer-firmwareengineerbodycontrols-67289,C,"The Role
As a member of the firmware development team, you will be responsible for delivering high quality embedded code running on the processors at the heart of Tesla powertrains, vehicles and energy storage systems.  Come join a team of deeply knowledgeable engineers that strive to build the most robust and reliable embedded systems using cutting edge software development tools and practices. 
Responsibilities
Deliver high-quality C code in a real-time embedded environment.
Specify, design, and implement functionality and behaviors of embedded subsystems.
Design the software architecture and firmware implementation on hardware through integration, test and high volume manufacturing.
Hands-on hardware bring-up, system debugging and code optimization.
Make performance and optimization trade-offs to meet product requirements.
Requirements
BS or MS in Electrical Engineering, Computer Engineering, Computer Science or the equivalent in experience with evidence of exceptional ability.
2+ years of experience in embedded development in robotics, real-time controls, or system software.
Proficiency in C, familiarity with MISRA C a plus.
Fluent in software fundamentals including software design and maintainability.
Experience with the embedded microprocessor tools.
Controls software and algorithm development.
Test driven development and familiarity with developer driven automated testing.
Ability to collaborate and communicate complex technical concepts.
Understanding of physics and basic principles is highly preferred.
Experience with TI DSPs or NXP microcontrollers a plus."
Tesla,Senior Software QA Engineer,https://www.tesla.com/jp/careers/job/senior-softwareqaengineer-63664,"Python, Java, Ruby, JavaScript","The Role

Tesla is looking for extraordinary talent with a passion for innovation and quality. You will continuously design creative ways to break software and identify potential bugs. You will be responsible for driving test development of Tesla services and distributed systems. Come join us and learn from the best while transforming your career.
As a QA Engineer, you will be an agile architect in the design, development, and support of the most visible Internet-scale features and infrastructures at Tesla.

Responsibilities

Design and develop advanced test suites using object-oriented methodologies.
Implement and execute test strategies on all supported platforms and languages to help improve overall quality and test code coverage.
Should be able to do both functional and Automation.
Write backend integration tests and tests for RESTful APIs.
Develop frameworks and automated test cases using Selenium and Python.
Design and develop integration, regression, and stress tests using industry standard tools.
Collaborate with Business Analyst  and Developers to understand requirements and translate them into test cases.
Good knowledge of Web/UI testing.
Define, implement, and maintain test plans, test specifications and test suites.
Provide technical leadership, driving and performing engineering best practices to initiate, plan, and execute large-scale, cross-functional, and company-wide critical programs.
Requirements

BA/BS Degree in Computer Science or related technical discipline, or 4+ years of related practical experience.
Experience with one or more of the following: Ruby, Python, JavaScript,  Java, and/or C#.
Working knowledge of test methodologies, processes, and tools (Selenium, Python or any programming language,  Appium, JIRA, STLC, Test Management tool –ALM , Zephyr).
Knowledge of relational databases/SQL.
Experience working with client-server  architectures and automation.
Experience working with black box/grey box testing.
Evidence of exceptional ability"
Tesla,"Backend Software Engineer, AI Tooling",https://www.tesla.com/jp/careers/job/backend-softwareengineeraitooling-44733,"Python, Scala","The Role
As a member of the Autopilot AI Tooling team you will design and implement a diverse set of tools that power our machine learning workflows. You will work closely with some of the best, world-class AI researchers and machine learning experts towards Tesla’s goal of a self-driving future. 
The AI Tooling team is a central part of Autopilot AI. The systems you build will have a large impact on the entire lifecycle of model development. This includes data processing, data discovery, annotation, and visualization. This also includes tools that help us automate the entire workflows of training, validation, and productionization of our Autopilot neural networks. 
As an engineer on the AI Tooling team, you bring top-notch software engineering skills and can contribute to our tooling systems immediately. Knowledge of machine learning, computer vision, or neural networks is a plus but not required. That can be learned on the job as you work with our machine learning experts. A strong candidate for the AI Tooling team will either be an excellent software generalist, or someone who is exceptionally strong in either backend or frontend engineering.
 Responsibilities
Design and implement large-scale data processing pipelines that handle a diverse set of Autopilot related data such as images, sensor inputs, and human labels.
Design and implement tools, tests, metrics, and dashboards to accelerate the development cycle of our model training.
Work closely with frontend engineers to seamlessly integrate with backend systems.
Work closely with AI researchers to support evolving research projects and implement new production features.

Requirements
BS/MS in Computer Science or related field, or equivalent industry experience.
Strong knowledge of at least one programming language related to data engineering, such as Python or Scala is required.
Experience with scientific computing libraries such as numpy, pandas, or scikit-learn is a plus.
Experience with big data systems such as Spark, Hadoop/MapReduce is a plus.
Experience with cloud computing such AWS EC2/S3/RDS is a plus.
Experience with ElasticSearch or other scalable search systems is a plus.
Experience with real-time data processing is a plus.
Knowledge of machine learning, computer vision, or neural networks is a plus but not required."
Tesla,"Backend Software Engineer, Factory Software (Golang)",https://www.tesla.com/jp/careers/job/backend-softwareengineerfactorysoftwaregolang-68051,"Python, Go","The Role

Manufacturing automation is one of the most exciting and innovative areas to work in at Tesla. We continuously rethink and improve how manufacturing processes are performed in a pragmatic & efficient way.

The Factory Software team is responsible for building infrastructure solutions that allow the company to redefine manufacturing and production. We focus on implementing effective software advances, distributed fault-tolerant computing, and modern user- experience to manufacturing systems throughout Tesla. Our stack is built on top of Kubernetes, Kafka, React, Go, and other related platforms.

We’re looking for an experienced Go Developer to join our fast-paced manufacturing environment. An ideal candidate is technically curious and excited about making an impact to one of Tesla’s core businesses.

Responsibilities

Interface with controls engineers and operators to build the most effective automation systems and solutions. This includes getting immersed in defining and implementing automation system processes flows
Implement, deploy, maintain, and quickly adjust automation backend applications
Define an architecture for fault-tolerant, distributed, and adaptive automation applications
Inspect and analyze various network protocols deployed in automation systems
Build tools, test-automation, and documentation
Respond to and handle manufacturing process change requests promptly
Requirements
Proficiency in Go, TCP/IP, Networking Programming, and related technologies
Knowledge of distributed computing and data storage systems
Demonstrated experience with building solid, testable, and maintainable clean code
Proficiency working in a high-impact, responsive, and collaborative team environment - Smart but humble, with a bias for action
Nice to Have
Experience with SCADA and/or HMI for manufacturing equipment - Experience with front-end browser app development
Python, Kubernetes, and general UNIX admin proficiency
Understanding of queues and stream processing"
Tesla,Software QA Engineer (Energy Service),https://www.tesla.com/jp/careers/job/software-qaengineerenergyservice-72302,"Python, Java, Ruby, JavaScript","The Role

Tesla is looking for extraordinary talent with a passion for innovation and quality. You will continuously design creative ways to break software and identify potential bugs. You will be responsible for driving test development of Tesla services and distributed systems. Come join us and learn from the best while transforming your career.
As a QA Engineer, you will be an agile architect in the design, development, and support of the most visible Internet-scale features and infrastructures at Tesla.

Responsibilities

·       Design and develop advanced test suites using object-oriented methodologies.
·       Implement and execute test strategies on all supported platforms and languages to help improve overall quality and test code coverage.
·       Should be able to do both functional and Automation.
·       Write backend integration tests and tests for RESTful APIs.
·       Develop frameworks and automated test cases using Selenium and Python.
·       Design and develop integration, regression, and stress tests using industry standard tools.
·       Collaborate with Business Analyst  and Developers to understand requirements and translate them into test cases.
·       Good knowledge of Web/UI testing.
·       Define, implement, and maintain test plans, test specifications and test suites.
·       Provide technical leadership, driving and performing engineering best practices to initiate, plan, and execute large-scale, cross-functional, and company-wide critical programs.


Requirements

·       BA/BS Degree in Computer Science or related technical discipline, or 4+ years of related practical experience.
·       Experience with one or more of the following: Ruby, Python, JavaScript,  Java, and/or C#.
·       Working knowledge of test methodologies, processes, and tools (Selenium, Python or any programming language,  Appium, JIRA, STLC, Test Management tool –ALM , Zephyr).
·       Knowledge of relational databases/SQL.
·       Experience working with client-server  architectures and automation.
·       Experience working with black box/grey box testing.
·       Evidence of exceptional ability"
Tesla,Manufacturing Software Engineer - Power Electronics Test (Gigafactory),https://www.tesla.com/jp/careers/job/manufacturing-softwareengineer-powerelectronicstestgigafactory-72307,"Python, SQL","The Role:
We seek a highly motivated hands-on engineer for a position in the Power Electronics Test Engineering group, a team focused on creating robust, beautiful, data-centric production testing equipment for Tesla’s power electronics components. This team concentrates on mechanical, electrical, software, and controls of dense and reliable capital equipment for our production lines around the world. This is an exciting opportunity to be a part of the “machine that builds the machine”, right here in the Bay Area.
Responsibilities:

·                     Create, document, and debug CVI/LabVIEW/Python and TestStand with an emphasis on generating code that is organized, structured, documented, maintainable and reusable
·                     Generate user interfaces (GUI’s) as well as troubleshooting tools
·                     Management of suppliers during specification, design, and build of manufacturing equipment
·                     Optimize automated processes to minimize cycle time and maximize uptime
·                     Validate equipment using data-driven statistical approaches (such as Gage R&R, and Cpk)
·                     Develop test plans according to test procedures and specifications
·                     Provide on-site support for test equipment deployment
·                     Create troubleshooting and maintenance documents for testers
·                     Host and participate in design reviews for manufacturing test equipment
The ideal candidate takes pride in his/her hands-on work, analytical ability, organizational skills and attention to detail.  He/She appreciates an environment where superior work is encouraged, noticed, rewarded and where individuals carry tremendous responsibility.  He/She looks forward to learning an incredible amount on the job and is excited to lead a small team of engineers.
Requirements:

·                     BS/MS Engineering Degree
·                     3+ years of experience as a hands-on manufacturing test software development engineer
·                     Proficiency in National Instruments TestStand/LabVIEW, CVI and Python are a plus
·                     Experience automating and troubleshooting rack instruments (oscilloscopes, DMMs, power supplies, power analyzers, and electrical loads)
·                     Experience commissioning test equipment, and root causing tester vs product issues
·                     Experience working with and debugging common communication protocols (CAN, LIN, I2C, Ethernet, GPIB, etc.)
·                     Experience with software version-control using one of the following tools: SVN, Perforce, Git, or GitHub
·                     Exposure to data analytics and databases querying on the following: MySQL, MS SQL, PostgreSQL, or SQLite
·                     Experience with a variety of test types including End-Of-Line (EOL), firmware programming, and Functional/Burn-in is a plus
·                     Knowledge of standard production quality metrics is a plus
·                     Willingness to travel domestically and internationally up to 25%"
Tesla,Software - Embedded Systems Engineering Internship (Spring 2021 and/or Summer 2021),https://www.tesla.com/jp/careers/job/software-embeddedsystemsengineeringinternshipspring2021and-orsummer2021-68850,"Python, C, SQL","Disclaimer: This position is expected to start either January/February 2021 or May/June 2021 and continue for a minimum of 12 weeks, up to a maximum of 12 months. Please consider availability before submitting an application.
Our Company
Tesla is accelerating the world’s transition to sustainable energy. We design, manufacture, sell and service the world’s best solar technology, energy storage systems, and electric vehicles, providing customers the opportunity to generate, store and consume energy entirely sustainably.
Tesla is committed to hiring and developing top talent from around the world for any given discipline. Based in California, Tesla’s workforce spans across four continents. We work to build an inclusive environment in which all people, regardless of gender, race, religion, or background, can come to do their best work.
Our world-class teams operate with a non-conventional philosophy of interdisciplinary collaboration. Each member of the team is expected to challenge and to be challenged, to create, and to innovate. We’re tackling the world’s most difficult and important problems—and we wouldn’t succeed without our shared passion for making the world a better place.
Internship Programs at Tesla
The Internship Programs Team is driven by the passion to recognize emerging talent. Our year-round program places the best students in positions that they will grow both technically and personally through their experience working closely with their Manager, Mentor, and team. We are dedicated to providing an experience that allows for the intern to experience life at Tesla by given them projects that are critical to their team’s success.
Instead of going on coffee runs and making copies, you’ll be seated at the table making critical decisions that will influence not only your team, but the overall achievement of Tesla’s mission.
Locations
Palo Alto, CA
Fremont, CA
Remote
About the Team

As an Embedded Systems Engineering intern, you will be responsible for delivering high quality embedded code running on the processors at the heart of Tesla powertrains, vehicles and energy storage systems. Come join a team of deeply knowledgeable engineers that strive to build the most robust and reliable embedded systems using cutting edge software development tools and practices. You will solve some of the most ambiguous and challenging problems in the embedded software space and change the way the world produces electric vehicles and delivers energy.

What to Expect
Deliver high quality C code in a real-time embedded environment.
Specify, design, and implement functionality and behaviors of embedded subsystems.
Design the software architecture and firmware implementation on hardware through integration, test and high volume manufacturing.
Hands-on hardware bring-up, system debugging and code optimization.
Make performance and optimization trade-offs to meet product requirements.
Requirements
Currently working towards a BS, MS, or advanced degree in a relevant engineering program such as Software Engineering, Computer Engineering, Electrical Engineering or Computer Science.
Experience in embedded development in robotics, real-time controls, or system software.
Proficiency in C; familiarity with MISRA C a plus.
Experience scripting in Python, SQL, MATLAB.
Fluent in software fundamentals including software design and maintainability.
Experience with the embedded microprocessor tools
Controls software and algorithm development.
Test driven development and familiarity with developer driven automated testing.
Ability to collaborate and communicate complex technical concepts.
Understanding of physics and basic principles is highly preferred.
Experience with TI DSPs or NXP microcontrollers a plus."
Tesla,Senior Software Tools Engineer– Industrial Storage ,https://www.tesla.com/jp/careers/job/senior-softwaretoolsengineerindustrialstorage-67771,"Python, C++","The Role 

The Tesla Energy Product and Service Engineering team is looking for an innovative, experienced, driven individual to develop software tools to support the explosive growth of our Industrial Storage fleet.  We are seeking a senior software developer to lead the creation of tools that will be used to interactively diagnosis why a system is not working as expected in the field.  These tools will be used by Tesla engineers and technicians working on our commercial and utility scale batteries deployed around the world to rapidly root cause a problem, identify the required fix, and verify the system is working properly after the fix has been applied.  You will work with a team of engineers to develop custom tools that will communicate with and control the power converters, digital control systems, heating and cooling systems in Tesla’s industrial batteries. The standalone software tool will decode and interact with CAN and Profinet data and will be capable of interaction with any individual ECU or group of ECU’s up to an entire battery block. You will be the primary developer of the software and will drive the software and firmware requests from related teams to facilitate the field team support software.    
  Responsibilities 
Lead the development of the field service software tool 
Directly interact with the field service team to identify detailed requirements for creating and improving the field service software tool 
Develop software that can directly interact with the Tesla industrial batteries, or any subcomponent of that system 
Work with the ECU programmer/owners for subcomponents of the Tesla industrial battery system to develop custom software to perform diagnostic procedures on individual – isolated – subcomponents of the system 
Write software to provide a graphical user interface to interact with custom rest apis, CAN bus data, Profinet and Modbus controls 
Create diagnostic interfaces that allow for the rapid, precise diagnosis of issues in complex systems and are a visual representation of the system being worked on 
Work with the firmware team to obtain dbc files and develop a system for automatically synchronizing dbc files and updated software to field tech computers 
Work with the security team for regular reviews of the field service software tool 
Develop a system for rollouts of updates to the software to a global team of technicians and engineers. 
Develop documentation and training for the field service techs using the tool you develop 
Must Have Requirements 
BS in electrical, computer, or software engineering with 4-8 years of experience or MS degree with 2-5 years of experience in power electronics, power converters, control systems, or embedded systems, or software to interact with and control custom hardware 
Proven cross-functional leadership and collaborative skills  
Strong engineering fundamentals and intuition, applied to power electronics or firmware/software-enabled mechatronic systems  
Relevant work experience – including significant first-hand experience with electronics design, electronics failure analysis, system test engineering, reliability engineering, or product engineering or user interface programming for custom electromechanical systems 
Excellent oral, written communication skills 
An ability to prioritize and execute many tasks in parallel.  Excellent attention to detail and an ability to produce clear and concise written documents and diagrams  
Hands-on experience debugging software and hardware issues within complex network of systems
Nice to Have Requirements 
Experience using Python, C++, or equivalent for creating custom user interfaces 
Experience with battery systems and power systems  
Work travel is expected to be around 5% for this role.  This would include traveling to customer sites as well as our manufacturing and engineering facilities in the US. "
GM-Cruise,Deep Learning Optimization Engineer,https://boards.greenhouse.io/cruise/jobs/2113072?gh_jid=2113072,Python,"We’re Cruise, the self-driving ride-hailing service.
We are building the world’s most advanced self-driving vehicles to safely connect people to the places, things, and experiences they care about. We believe self-driving vehicles  will help save lives, reshape cities, give back time in transit, and restore freedom of movement for many.
At Cruise, our engineers have opportunities to grow and develop while learning from leaders at the cutting-edge of their fields. With a culture of internal mobility, there's opportunity to thrive in a variety of disciplines. This is a place for dreamers and doers to succeed.
If you are looking to solve one of today’s most complex engineering challenges, see the results of your work in hundreds of self-driving cars, and make a positive impact in the world starting in our cities, join us. 
The AV software stack heavily relies on machine learning techniques to perform a variety of tasks, each with different requirements of hardware/compute resources. Throughout the life-cycle of each machine learning model, skilled ML engineers (on both training and inference sides) work closely to prepare it for a robust, scalable, and compute/power efficient inferencing on a resource-constrained hardware accelerator. Such a close working relationship is key to a fast and successful deployment of intelligent systems on the car.
Cruise is looking for SML optimization engineers to help us invest in tools to optimize deep learning models for efficient inference. These optimizations are designed to reduce latency, improve throughput, reduce memory footprint without sacrificing model accuracy. Such techniques may include (but is not limited to) model quantization, model compression and graph manipulation.
In this role, you will collaborate closely with engineers from different AV Engineering teams (e.g. Computer Vision, Perception, platform) to scope out system/software requirements while working with AV hardware to understand optimization opportunities that are specific to the target hardware platform and its constraints. If you are interested in solving some of the most exciting machine learning optimization problems in the industry, then chat with us!
What you'll be doing: 
Define and lead the team’s technical vision and roadmap for DL model optimizations
Research, prototype and survey different model optimization techniques (e.g., compression, quantization) and algorithms that are the current state-of-art.
Develop proof-of-concepts of customized optimizations that demonstrate the benefit of your optimizations on real-world models using real-world datasets.
Seamlessly incorporate model optimization into existing model training and post-training phases of the Cruise AI workflow
A main driver for engineering excellence, setting standard and best practices along with mechanisms for their teams to follow.
Drive adoption of new technology by collaborating with other teams within Cruise AI (e.g., perception and ML infrastructure).
Contribute to strategic hiring across the company. Able to become a Bar Raiser continuously raising the hiring bar for Cruise.
Provide mentorship and leverage the team’s fullest potential to achieve ambitious technical goals.
Build and deploy production software at the highest levels of quality and performance
Collaborate with cross functional agile teams of AV engineers 
What you must have:
MS, or higher degree in CS/CE/EE, or equivalent, in industry experience
4+ years of software engineering experience in delivering high-quality production software
2+ years of experience working with deep learning models
Strong expertise with DL frameworks like Tensorflow, PyTorch etc.
Strong programming skills in Python with an emphasis on data structures and algorithms.
Strong expertise with software development lifecycle - coding, debugging, optimization, testing, integration
Experience in one of the following areas: 
Numerical optimization
Deep learning model optimization techniques like quantization, neural architecture search (NAS), pruning, hyperparameter tuning
Algorithmic complexity, deep learning performance analysis and profiling, distributed computing, AI accelerators, GPU’s
Why Cruise?
Our benefits are here to support the whole you:
Competitive salary and benefits 
401(k) Cruise matching program 
Medical / dental / vision, AD+D and Life
Flexible vacation and company paid holidays
Healthy meals and snacks provided
Paid parental leave & family expansion stipend
Monthly wellness stipend
Commuter benefits
We’re Integrated
Through our partnerships with General Motors and Honda, we are the only self-driving company with fully integrated manufacturing at scale.
We’re Funded
GM, Honda, SoftBank, and T. Rowe Price have invested billions in Cruise. Their backing for our technology demonstrates their confidence in our progress, team, and vision and makes us one of the leading autonomous vehicle organizations in the industry. Our deep resources greatly accelerate our operating speed.
We’re Independent
We have our own governance, board of directors, equity, and investors. Our independence allows us to not just work on the bleeding-edge of technology, but also define it.
We’re Vested
You won’t just own your work here, you’ll have the potential to own equity in Cruise, too. We are competing in a market that is projected to grow exponentially, which gives our company valuation room to grow. 
Cruise LLC is an equal opportunity employer.  All applicants for employment will be considered without regard to race, color, religion, sex, national origin, age, disability, sexual orientation, gender identity or expression, veteran status, genetics or any other legally protected basis.   Below, you have the opportunity to share your preferred gender pronouns, gender, ethnicity, and veteran status with Cruise to help us identify areas of improvement in our hiring and recruitment processes. Completion of these questions is entirely voluntary.  Any information you choose to provide will be kept confidential, and will not impact the hiring decision in any way.
We also consider for employment qualified applicants regardless of criminal histories, consistent with applicable laws.  And, if you believe that you will need any type of accommodation, please let us know.
Note to Recruitment Agencies: Cruise does not accept unsolicited agency resumes. Furthermore, Cruise does not pay placement fees for candidates submitted by any agency other than its approved partners."
GM-Cruise,"Engineering Manager - Embedded Systems, Autonomous Vehicle Systems",https://boards.greenhouse.io/cruise/jobs/2258126?gh_jid=2258126,,"We’re Cruise, the self-driving ride-hailing service.
We are building the world’s most advanced, all-electric, self-driving cars to safely connect people to the places, things, and experiences they care about. We believe self-driving cars will help save lives, reimagine cities, redefine time in transit, and restore freedom of movement for many.
At Cruise, our engineers have opportunities to grow and develop while learning from leaders at the cutting-edge of their fields. With a culture of internal mobility, there's opportunity to thrive in a variety of disciplines. This is a place for dreamers and doers to succeed.
If you are looking to solve one of today’s most complex engineering challenges, see the results of your work in hundreds of self-driving cars, and make a positive impact in the world starting in our cities, join us.
The Autonomous Vehicle (AV) Systems team is responsible for deploying and running the Cruise software stack in all supported environments, whether it is on car or in testing frameworks. We are looking for a talented Engineering Manager to lead, manage, and grow the AV Systems team in a fast-paced environment. At Cruise, we believe in managers who remain deeply technical and understand the challenges their teams are facing, even though they may not be the technical lead or contributing software day-to-day. Our managers coach their teams to success, shield their teams from distractions, and help publicly celebrate wins.
What you'll be doing:
Direct oversight of engineers building tools to configure, instrument, and deploy Cruise software for developers and our fleet
Work with technical lead(s) to set the technical direction for the team, and anticipate strategic and scaling-related challenges
Work with Engineering Director(s) and Technical Program Managers to create and execute on a roadmap for your team
Drive software engineering best practices
Conduct performance reviews, identify top performers, and support their growth into Technical Leadership or Engineering Management roles
Foster a healthy, collaborative culture and high-output team
Help define, build, and embody Cruise engineering culture and principles
Invest heavily in recruiting by working closely with recruiters, screening candidates, and identifying opportunities for external engagement to improve the Cruise engineering brand
What you must have:
4+ years experience managing teams who have shipped and support scalable production systems
5+ years experience in software engineering roles
Self-motivated to lead your teams, encourage best practices, and constantly improve
Effective interpersonal, leadership, and communication skills
Bachelor's degree in engineering or equivalent real world experience
Bonus points!
Experience creating or managing teams creating virtualization systems
Experience building or managing performance and safety critical systems or similar
Experience working with ROS or other robotics frameworks
Why Cruise?
Our benefits are here to support the whole you:
Competitive salary and benefits 
401(k) Cruise matching program 
Medical / dental / vision, AD+D and Life
Flexible vacation and company paid holidays
Healthy meals and snacks provided
Paid parental leave & family expansion stipend
Monthly wellness stipend
Commuter benefits
We’re Integrated
Through our partnerships with General Motors and Honda, we are the only self-driving company with fully integrated manufacturing at scale.
We’re Funded
GM, Honda, SoftBank, and T. Rowe Price have invested billions in Cruise. Their backing for our technology demonstrates their confidence in our progress, team, and vision and makes us one of the leading autonomous vehicle organizations in the industry. Our deep resources greatly accelerate our operating speed.
We’re Independent
We have our own governance, board of directors, equity, and investors. Our independence allows us to not just work on the bleeding-edge of technology, but also define it.
We're Vested
You won’t just own your work here, you’ll have the potential to own equity in Cruise, too. We are competing in a market that is projected to grow exponentially, which gives our company valuation room to grow. 
Cruise LLC is an equal opportunity employer.  All applicants for employment will be considered without regard to race, color, religion, sex, national origin, age, disability, sexual orientation, gender identity or expression, veteran status, genetics or any other legally protected basis.   Below, you have the opportunity to share your preferred gender pronouns, gender, ethnicity, and veteran status with Cruise to help us identify areas of improvement in our hiring and recruitment processes. Completion of these questions is entirely voluntary.  Any information you choose to provide will be kept confidential, and will not impact the hiring decision in any way.
We also consider for employment qualified applicants regardless of criminal histories, consistent with applicable laws.  And, if you believe that you will need any type of accommodation, please let us know.
Note to Recruitment Agencies: Cruise does not accept unsolicited agency resumes. Furthermore, Cruise does not pay placement fees for candidates submitted by any agency other than its approved partners."
